county_code,year,share_65plus,median_age,share_foreign,share_female,gdp_per_capita,share_primary_sector,share_secondary_sector,share_tertiary_sector,share_micro_enterprises,share_large_enterprises,unemployment_rate,share_longterm_unemployed,youth_unemployment_rate,share_abitur,share_no_degree,students_per_100,apprentices_per_100,purchasing_power,share_low_income_hh,physician_density,hospital_beds_per_capita,gp_density,childcare_under3,childcare_3to6,building_permits_per_capita,rent_level,living_space_per_capita,cars_per_capita,municipal_debt_per_capita,tax_revenue_per_capita
09572,2019.0,20.68,43.74,9.01,50.28,39.07,0.44,33.39,66.17,87.32,0.39,1.84,18.17,1.87,38.33,4.6,0.0,17.84,27397.54,18.28,12.31,0.95,6.48,40.86,93.4,5.54,9.0,52.04,657.87,633.5,1229.13
09572,2020.0,21.02,43.77,9.03,50.36,36.27,0.42,28.33,71.25,86.73,0.4,2.49,17.9,2.39,36.27,4.17,0.0,17.36,28635.02,17.63,12.83,1.06,6.73,43.03,93.1,6.2,9.87,52.6,661.76,,
09572,2021.0,21.22,43.76,9.41,50.32,39.29,0.47,31.5,68.03,86.86,0.43,2.47,25.81,2.08,38.71,4.28,0.0,16.73,29744.24,16.96,12.74,1.05,6.68,,,5.62,10.0,52.58,664.28,,
09572,2022.0,21.46,43.77,10.52,50.37,,,,,86.75,0.44,,23.86,1.77,35.73,4.48,,16.31,,,12.59,,6.6,,,7.32,10.33,52.62,660.58,,
09573,1995.0,14.06,39.31,7.26,51.0,12.43,,,,,,,35.4,,25.81,7.83,0.0,,,,,,,,,9.89,,,530.51,,477.3
09573,1996.0,14.19,39.44,7.63,50.84,11.57,,,,,,,35.07,,27.49,5.27,0.0,,,,,,,,,6.21,,,533.33,,448.31
09573,1997.0,14.26,39.56,7.98,50.76,12.22,,,,,,,36.64,,24.21,8.29,0.0,,,,,,,,,6.25,,,536.83,,428.34
09573,1998.0,14.37,39.79,7.79,50.81,12.54,,,,,,7.22,41.66,,24.28,7.75,0.0,,,,,,,,,6.83,,,537.4,,455.09
09573,1999.0,14.87,40.21,5.25,50.95,14.04,,,,,,6.53,42.22,,26.42,7.52,0.0,,,,,,,,,6.14,,,547.05,,485.79
09573,2000.0,15.36,40.6,4.37,51.12,14.68,1.27,28.37,70.37,,,5.36,42.03,,26.82,9.99,0.0,,,,,,,,,3.65,,,561.22,,530.01
09573,2001.0,15.78,40.84,4.44,51.05,15.63,1.26,28.21,70.53,,,4.92,34.8,,22.71,9.04,0.0,,,,,,,,,4.16,,,577.33,,507.9
09573,2002.0,16.34,41.17,4.55,51.04,15.44,1.12,28.0,70.88,,,5.63,29.8,,27.14,8.57,0.0,,,,,,,,,3.29,,,583.8,,494.84
09573,2003.0,16.84,41.41,4.78,50.97,15.2,1.04,28.27,70.69,,,6.3,29.49,,27.7,8.33,0.0,,,,,,,,,3.8,,,583.48,,493.59
09573,2004.0,17.69,41.86,4.71,51.0,15.49,1.2,28.07,70.72,,,6.36,31.32,,24.92,8.41,0.0,,,,,0.17,,,,3.93,,,595.49,,542.79
09573,2005.0,18.49,42.27,4.51,50.99,15.96,0.89,28.81,70.3,,,6.74,31.6,,26.7,7.36,0.0,,,,,0.18,,,,3.88,,,603.05,,522.01
09573,2006.0,19.15,42.58,4.59,50.96,16.37,0.92,29.19,69.89,92.88,0.08,6.43,34.61,,25.79,6.4,0.0,,,,,0.18,,7.66,94.98,3.87,,,616.4,,553.44
09573,2007.0,19.54,42.88,4.66,50.93,16.97,0.98,29.31,69.71,92.72,0.08,5.24,37.21,,26.82,4.79,0.0,,,,,0.0,,11.22,97.73,1.67,,,623.35,,613.06
09573,2008.0,19.97,43.19,4.55,50.92,18.46,0.93,28.87,70.2,92.56,0.08,3.61,28.95,3.68,29.04,4.72,0.0,,,,,0.0,,14.49,95.08,2.16,,,566.39,,693.12
09573,2009.0,20.45,43.52,4.57,50.9,17.44,0.69,27.56,71.75,92.42,0.08,3.91,21.24,4.63,36.31,4.77,0.0,,,,,0.0,,16.53,96.69,3.6,,,569.13,,678.4
09573,2010.0,20.61,43.81,4.79,50.81,18.41,0.83,30.3,68.87,92.25,0.08,3.95,23.53,3.71,34.04,4.32,0.0,18.0,,,,0.0,,19.9,91.96,3.36,6.34,,576.85,736.79,637.47
09573,2011.0,20.9,43.97,4.7,51.55,19.66,0.95,29.66,69.39,92.12,0.08,3.19,26.32,3.09,55.33,2.63,0.0,17.36,,,,0.0,,21.97,90.15,3.29,6.22,48.89,591.97,756.45,677.82
09573,2012.0,21.25,44.17,5.24,51.48,19.95,0.74,29.66,69.6,92.16,0.08,3.22,22.1,3.04,38.95,2.24,0.0,17.18,,,,0.0,,24.66,88.25,3.78,6.59,49.0,600.8,903.59,733.28
09573,2013.0,21.53,44.38,5.62,51.42,20.01,0.88,28.86,70.26,91.94,0.08,3.4,25.37,2.9,39.49,2.13,0.0,17.39,23691.31,23.25,,0.0,,25.17,92.49,3.85,6.91,49.09,605.23,796.97,764.52
09573,2014.0,22.14,44.82,4.77,51.58,21.12,0.89,30.38,68.73,91.86,0.08,3.26,25.75,2.87,37.08,2.1,0.0,17.57,24147.95,23.04,,0.0,,29.23,94.71,5.8,7.14,49.91,613.64,954.55,795.06
09573,2015.0,22.37,44.98,5.16,51.54,21.73,0.6,30.44,68.95,91.12,0.08,3.06,25.72,2.82,37.35,2.71,0.0,16.93,24407.08,22.75,11.99,0.0,5.69,31.86,93.55,4.04,6.97,50.25,621.28,1078.6,846.58
09573,2016.0,22.47,44.94,6.27,51.42,22.05,0.69,31.67,67.64,90.68,0.08,3.02,25.44,2.57,32.78,3.2,0.0,16.52,25207.72,22.37,11.77,,5.67,29.44,89.59,4.97,7.59,50.0,622.57,962.73,865.36
09573,2017.0,22.78,45.09,6.46,51.45,22.93,0.89,30.92,68.2,90.37,0.1,2.74,29.53,2.05,35.37,4.99,0.0,17.46,25990.77,21.82,12.52,0.0,6.41,30.89,90.29,5.16,8.07,50.35,633.17,918.76,938.09
09573,2018.0,22.81,45.08,7.24,51.39,23.48,0.68,31.08,68.25,90.18,0.1,2.53,29.58,1.98,33.13,4.78,0.0,17.23,26053.2,21.03,12.37,0.0,6.37,30.83,90.85,4.41,8.71,50.31,636.37,865.29,1003.03
09573,2019.0,23.08,45.15,7.4,51.46,23.85,0.82,30.49,68.69,88.84,0.12,2.49,27.1,2.36,35.63,3.03,0.0,18.23,25585.65,20.13,12.28,0.0,6.47,31.26,89.16,4.86,8.74,50.66,641.43,875.92,1017.13
09573,2020.0,23.17,45.09,7.53,51.39,23.33,0.72,29.38,69.9,88.23,0.1,3.2,23.56,3.07,36.94,3.32,0.0,18.26,26709.89,19.42,12.6,0.0,6.85,32.21,88.23,4.02,9.15,50.87,644.66,,
09573,2021.0,23.3,45.06,8.19,51.26,24.23,0.86,28.19,70.95,88.6,0.06,3.16,31.53,2.58,32.8,2.57,0.0,17.72,27645.42,18.73,12.1,0.0,6.59,,,4.18,8.86,51.08,650.69,,
09573,2022.0,23.5,45.1,8.94,51.32,,,,,88.84,0.1,,33.35,2.13,31.31,3.04,,16.67,,,12.05,,6.57,,,5.99,9.71,51.18,652.4,,
09574,1995.0,15.31,39.64,8.04,51.12,16.96,,,,,,,31.55,,17.92,8.01,0.0,,,,,,,,,4.57,,,523.49,,486.69
09574,1996.0,15.49,39.86,7.97,51.11,16.96,,,,,,,29.64,,18.88,8.32,0.0,,,,,,,,,3.72,,,530.4,,472.32
09574,1997.0,15.71,40.13,7.89,51.1,17.11,,,,,,,32.75,,17.16,9.55,0.0,,,,,,,,,4.59,,,537.46,,454.38
09574,1998.0,15.86,40.37,7.66,51.11,17.79,,,,,,6.31,36.2,,19.52,9.32,0.0,,,,,,,,,4.16,,,540.76,,511.97
09574,1999.0,16.2,40.63,7.66,51.14,18.15,,,,,,5.82,36.74,,19.62,9.03,0.0,,,,,,,,,5.36,,,544.71,,553.63
09574,2000.0,16.6,40.87,7.63,51.12,20.18,0.87,39.37,59.76,,,4.98,37.63,,20.48,10.6,0.0,,,,,,,,,3.54,,,554.59,,575.85
09574,2001.0,17.02,41.1,7.7,51.09,20.6,0.97,37.88,61.14,,,4.73,33.51,,19.02,11.82,0.0,,,,,,,,,2.99,,,570.58,,578.59
09574,2002.0,17.48,41.38,7.69,51.1,20.02,0.94,34.58,64.48,,,5.35,27.33,,21.04,9.46,0.0,,,,,,,,,2.39,,,578.49,,544.91
09574,2003.0,18.04,41.66,7.61,51.05,20.77,0.82,36.32,62.86,,,6.28,25.76,,20.71,9.63,0.0,,,,,,,,,3.2,,,582.52,,529.11
09574,2004.0,18.84,41.98,7.57,51.07,20.4,0.94,34.53,64.53,,,6.64,31.47,,19.5,9.54,0.0,,,,,6.52,,,,2.82,,,586.61,,552.84
09574,2005.0,19.62,42.33,7.47,51.11,21.47,0.7,36.44,62.85,,,6.68,32.73,,20.3,9.73,0.0,,,,,6.69,,,,2.43,,,596.9,,614.08
09574,2006.0,20.29,42.69,7.4,51.1,22.33,0.59,37.29,62.12,92.01,0.28,5.85,34.0,,22.01,10.54,0.0,,,,,6.1,,12.24,98.55,2.5,,,616.19,,655.27
09574,2007.0,20.65,43.03,7.32,51.07,23.47,0.6,38.8,60.6,91.77,0.27,4.73,34.94,,22.42,10.8,0.0,,,,,6.1,,16.17,99.63,2.25,,,625.25,,709.06
09574,2008.0,20.97,43.3,7.31,51.06,24.74,0.57,37.26,62.17,91.7,0.3,3.35,29.18,3.31,24.26,9.53,0.0,,,,,6.13,,17.95,97.76,2.15,,,557.8,,824.32
09574,2009.0,21.28,43.61,7.25,51.05,23.76,0.42,35.15,64.42,91.71,0.28,3.62,21.35,3.9,24.52,8.89,0.0,,,,,6.15,,21.23,99.56,1.97,,,563.88,,723.89
09574,2010.0,21.38,43.91,7.2,51.02,25.07,0.49,37.58,61.93,91.57,0.28,3.46,23.99,3.37,28.15,7.31,0.0,18.32,,,,6.13,,25.01,99.42,2.27,6.16,,571.98,660.63,728.85
09574,2011.0,21.33,44.09,5.35,51.22,27.05,0.57,37.66,61.78,91.07,0.31,2.89,25.52,2.86,42.94,6.22,0.0,17.55,,,,6.11,,31.18,95.69,2.76,6.37,49.78,585.6,667.06,784.02
09574,2012.0,21.57,44.31,5.63,51.12,27.71,0.51,38.41,61.08,91.13,0.29,2.83,22.68,2.68,27.51,7.45,0.0,17.3,,,,5.97,,30.02,97.75,4.13,6.22,49.99,592.6,534.86,799.53
09574,2013.0,21.74,44.5,5.99,51.03,28.36,0.57,38.08,61.35,91.0,0.31,3.1,21.83,3.2,29.28,6.39,0.0,17.56,23671.95,22.11,,5.95,,31.02,96.96,3.27,6.29,50.48,599.42,698.71,864.18
09574,2014.0,21.91,44.67,6.54,50.97,29.4,0.61,37.45,61.94,90.62,0.3,3.04,23.73,3.22,29.38,7.8,0.0,17.26,24148.86,21.9,,5.91,,33.06,99.95,3.63,6.59,50.65,601.33,747.98,874.75
09574,2015.0,21.91,44.66,7.55,50.77,30.14,0.48,37.62,61.9,90.0,0.33,2.82,23.88,3.01,27.68,7.71,0.0,16.4,24454.13,21.6,12.66,5.76,6.14,33.93,93.45,3.47,6.85,50.61,605.02,801.39,947.08
09574,2016.0,22.01,44.7,8.2,50.7,30.49,0.5,38.29,61.21,89.72,0.33,2.69,22.13,2.82,26.9,9.23,0.0,16.39,25392.32,21.24,12.72,5.75,6.31,33.0,92.92,3.67,7.12,50.8,611.65,857.32,969.73
09574,2017.0,22.16,44.77,8.57,50.66,31.36,0.64,38.26,61.1,89.34,0.33,2.53,19.48,2.64,29.91,6.59,0.0,16.65,26042.21,20.69,12.78,5.73,6.39,32.94,93.23,3.12,7.28,51.0,620.74,832.01,1033.37
09574,2018.0,22.26,44.84,8.97,50.73,31.85,0.53,37.68,61.8,88.79,0.37,2.4,19.59,2.48,28.15,6.16,0.0,16.79,26072.29,19.92,12.8,5.29,6.34,33.87,94.48,3.08,7.81,51.3,629.07,792.5,1062.07
09574,2019.0,22.48,44.96,9.17,50.7,32.63,0.54,37.23,62.23,86.86,0.37,2.3,20.1,2.37,25.46,8.25,0.0,17.77,25599.13,19.07,12.97,5.48,6.53,35.82,93.47,3.5,8.22,51.64,636.69,787.03,1092.55
09574,2020.0,22.61,44.98,9.23,50.79,31.6,0.52,35.39,64.1,86.34,0.4,2.93,17.99,3.2,23.23,8.97,0.0,18.61,26834.17,18.38,13.21,5.04,6.63,36.14,93.9,3.1,8.73,52.01,647.01,,
09574,2021.0,22.93,45.07,9.35,50.77,33.72,0.56,37.48,61.96,86.29,0.39,2.69,25.46,2.46,26.98,6.07,0.0,19.01,27641.75,17.72,13.34,5.15,6.59,,,4.0,9.08,52.36,652.36,,
09574,2022.0,23.04,45.06,10.28,50.85,,,,,86.36,0.4,,23.63,2.23,25.18,6.9,,18.28,,,13.25,,6.54,,,3.3,9.18,52.55,650.8,,
09575,1995.0,16.08,38.75,4.0,50.71,16.59,,,,,,,19.8,,15.23,6.91,0.0,,,,,,,,,9.94,,,519.16,,382.39
09575,1996.0,16.1,38.89,4.06,50.69,17.11,,,,,,,17.69,,14.22,7.97,0.0,,,,,,,,,7.57,,,528.64,,340.91
09575,1997.0,16.17,38.99,3.94,50.7,17.16,,,,,,,21.72,,13.97,9.23,0.0,,,,,,,,,6.15,,,534.09,,362.71
09575,1998.0,16.15,39.13,3.89,50.67,17.3,,,,,,5.78,26.04,,13.69,8.42,0.0,,,,,,,,,6.49,,,538.5,,396.05
09575,1999.0,16.3,39.31,4.03,50.64,17.84,,,,,,5.32,25.06,,14.74,7.21,0.0,,,,,,,,,5.88,,,543.48,,410.26
09575,2000.0,16.52,39.5,3.96,50.6,18.25,5.93,35.11,58.96,,,4.47,27.86,,16.09,8.33,0.0,,,,,,,,,4.29,,,556.16,,434.35
09575,2001.0,16.78,39.73,4.06,50.52,18.32,6.45,32.21,61.34,,,4.5,21.82,,14.59,9.54,0.0,,,,,,,,,4.11,,,576.36,,407.23
09575,2002.0,17.14,40.02,4.25,50.39,18.5,5.66,31.21,63.13,,,5.28,18.71,,16.56,7.93,0.0,,,,,,,,,3.46,,,585.61,,380.47
09575,2003.0,17.55,40.25,4.22,50.43,17.92,4.83,29.84,65.33,,,5.83,21.07,,14.95,8.18,0.0,,,,,,,,,4.52,,,586.98,,377.19
09575,2004.0,18.15,40.57,4.25,50.5,18.29,5.67,29.32,65.0,,,5.87,23.02,,16.67,7.19,0.0,,,,,4.43,,,,3.38,,,592.56,,411.7
09575,2005.0,18.72,40.89,4.24,50.53,18.35,4.37,29.45,66.18,,,6.68,23.65,,17.51,7.06,0.0,,,,,4.33,,,,2.63,,,600.72,,411.27
09575,2006.0,19.18,41.26,4.26,50.44,19.02,4.36,29.49,66.15,90.14,0.2,5.59,26.14,,16.78,5.72,0.0,,,,,4.45,,9.25,94.02,2.16,,,617.39,,455.46
09575,2007.0,19.33,41.62,4.33,50.45,20.15,4.56,30.63,64.81,89.77,0.2,4.17,24.09,,17.33,6.1,0.0,,,,,4.45,,12.96,97.63,1.59,,,631.64,,522.67
09575,2008.0,19.42,41.93,4.27,50.45,21.15,4.51,29.02,66.47,90.01,0.19,3.04,21.2,3.45,20.27,5.6,0.0,,,,,4.39,,15.86,97.42,1.67,,,564.07,,597.03
09575,2009.0,19.61,42.31,4.19,50.5,20.83,3.29,29.47,67.24,89.93,0.17,3.73,12.32,4.58,20.97,4.85,0.0,,,,,4.44,,19.57,98.34,1.45,,,570.41,,540.39
09575,2010.0,19.48,42.61,4.25,50.43,21.72,4.17,29.95,65.88,89.65,0.21,3.39,17.17,3.56,24.27,4.95,0.0,19.39,,,,4.59,,24.24,95.39,1.81,4.76,,582.68,880.58,529.76
09575,2011.0,19.33,42.89,3.4,50.57,23.28,4.74,30.51,64.75,89.63,0.25,2.68,20.58,3.07,37.47,3.87,0.0,18.92,,,,4.59,,26.01,96.86,2.13,4.84,50.29,590.42,858.96,569.33
09575,2012.0,19.5,43.19,3.8,50.49,24.02,3.82,30.99,65.19,89.88,0.24,2.37,18.49,2.45,24.06,4.83,0.0,19.68,,,,4.6,,28.0,96.98,2.61,5.01,50.68,600.8,1157.09,623.46
09575,2013.0,19.75,43.5,4.23,50.45,24.87,4.38,30.37,65.25,89.52,0.27,2.6,17.58,2.8,23.76,5.05,0.0,19.02,20985.08,28.92,,3.94,,30.88,97.11,2.68,4.96,50.99,608.78,874.44,683.15
09575,2014.0,19.99,43.72,4.92,50.38,26.12,4.42,30.42,65.16,89.19,0.31,2.51,19.7,3.07,24.14,3.87,0.0,18.32,21396.71,28.7,,4.69,,30.39,97.01,2.57,5.28,51.17,612.22,804.22,677.23
09575,2015.0,20.08,43.77,6.21,50.16,26.54,3.0,31.47,65.53,88.43,0.34,2.32,18.69,2.83,27.31,3.66,0.0,17.54,21597.7,28.34,12.43,4.84,7.16,31.03,92.44,2.27,5.65,51.12,615.76,773.9,712.14
09575,2016.0,20.3,43.84,6.86,50.06,27.59,3.27,31.77,64.97,88.16,0.36,2.31,17.0,2.68,27.24,5.88,0.0,18.16,22495.06,27.89,12.63,4.81,7.07,31.05,89.74,2.43,5.85,51.06,623.86,712.41,772.78
09575,2017.0,20.58,44.0,7.49,49.93,29.83,3.87,31.4,64.73,87.94,0.33,2.16,17.75,2.54,25.24,7.91,0.0,18.23,23382.65,27.24,12.6,4.8,7.08,30.32,92.45,3.32,5.99,51.18,635.69,674.89,829.04
09575,2018.0,20.84,44.05,8.17,49.85,30.02,3.06,32.19,64.75,87.95,0.31,1.86,16.42,2.41,24.73,8.51,0.0,18.14,23517.11,26.32,12.08,4.75,6.8,32.5,87.96,4.7,6.48,51.28,643.04,637.36,866.24
09575,2019.0,21.08,44.13,8.65,49.89,31.47,3.4,32.38,64.23,86.4,0.3,1.81,15.95,2.04,27.35,5.28,0.0,18.66,23139.12,25.31,11.95,4.68,6.82,33.41,90.19,3.35,6.67,51.4,650.82,659.32,894.71
09575,2020.0,21.41,44.21,8.75,49.88,31.56,2.96,32.73,64.31,86.17,0.34,2.57,16.51,3.29,22.85,5.79,0.0,19.31,24244.61,24.46,11.97,4.77,6.7,33.71,89.78,3.85,7.4,51.76,661.39,,
09575,2021.0,21.67,44.28,9.13,49.88,33.1,3.45,32.47,64.08,85.98,0.33,2.32,26.32,2.41,28.43,6.13,0.0,18.82,25313.11,22.99,11.81,4.81,6.07,,,6.2,7.65,51.89,670.1,,
09575,2022.0,21.79,44.19,10.5,49.86,,,,,85.96,0.33,,24.15,1.92,27.15,4.25,,18.59,,,11.64,,5.98,,,3.36,8.17,51.73,667.27,,
09576,1995.0,13.8,38.05,4.36,50.41,14.09,,,,,,,27.47,,11.4,6.94,0.0,,,,,,,,,9.13,,,542.67,,437.88
09576,1996.0,13.95,38.27,4.43,50.39,14.41,,,,,,,26.46,,10.84,8.03,0.0,,,,,,,,,7.68,,,549.36,,443.67
09576,1997.0,14.08,38.46,4.29,50.48,14.81,,,,,,,30.39,,11.62,9.17,0.0,,,,,,,,,6.26,,,555.16,,439.73
09576,1998.0,14.15,38.64,4.23,50.54,15.47,,,,,,5.99,33.95,,11.47,9.38,0.0,,,,,,,,,6.8,,,555.97,,449.34
09576,1999.0,14.34,38.81,4.27,50.5,16.52,,,,,,5.59,33.51,,12.98,10.83,0.0,,,,,,,,,4.77,,,561.82,,476.42
09576,2000.0,14.76,39.11,4.29,50.56,17.68,2.22,29.09,68.69,,,4.65,31.99,,12.49,7.38,0.0,,,,,,,,,3.66,,,573.92,,496.51
09576,2001.0,15.21,39.41,4.19,50.61,18.07,2.38,28.06,69.56,,,4.61,28.51,,10.8,9.38,0.0,,,,,,,,,2.62,,,588.92,,475.1
09576,2002.0,15.66,39.72,4.22,50.59,18.65,2.09,26.03,71.87,,,5.48,24.74,,13.84,7.74,0.0,,,,,,,,,3.28,,,596.19,,455.22
09576,2003.0,16.24,40.04,4.3,50.6,18.53,1.83,24.54,73.64,,,6.38,25.97,,12.65,8.46,0.0,,,,,,,,,4.14,,,598.23,,454.61
09576,2004.0,16.97,40.45,4.33,50.59,19.2,2.13,26.37,71.5,,,6.45,30.53,,11.03,9.75,0.0,,,,,2.39,,,,2.83,,,606.12,,457.69
09576,2005.0,17.69,40.81,4.29,50.58,19.51,1.71,25.14,73.15,,,6.66,31.62,,12.3,8.33,0.0,,,,,2.31,,,,2.24,,,616.25,,487.1
09576,2006.0,18.3,41.22,4.37,50.54,20.05,2.02,24.4,73.58,90.64,0.17,5.61,32.44,,16.06,9.24,0.0,,,,,2.15,,8.99,94.68,2.57,,,632.87,,539.14
09576,2007.0,18.57,41.53,4.24,50.61,21.01,2.24,25.45,72.31,90.55,0.18,4.26,31.73,,13.33,7.01,0.0,,,,,2.16,,12.36,97.89,1.6,,,640.76,,606.95
09576,2008.0,18.98,41.89,4.16,50.64,20.67,2.44,25.51,72.05,90.55,0.18,3.05,23.7,2.72,16.52,5.54,0.0,,,,,2.16,,16.59,95.68,1.63,,,577.6,,665.18
09576,2009.0,19.29,42.25,4.1,50.62,20.82,1.83,27.53,70.63,90.55,0.15,3.54,18.53,3.73,18.31,4.73,0.0,,,,,2.17,,18.9,95.19,1.74,,,583.08,,618.35
09576,2010.0,19.25,42.52,4.11,50.57,22.38,1.66,29.88,68.46,89.95,0.18,3.28,22.35,2.91,19.98,6.31,0.0,19.64,,,,2.17,,23.19,92.18,1.78,5.63,,593.38,572.96,631.15
09576,2011.0,19.34,42.8,3.59,50.69,24.24,2.0,30.24,67.75,89.82,0.18,2.75,24.73,2.29,33.13,4.63,0.0,18.91,,,,2.19,,24.14,94.7,2.27,5.61,48.81,608.85,602.49,685.43
09576,2012.0,19.59,43.1,3.92,50.67,25.21,1.65,30.99,67.36,89.76,0.19,2.72,23.64,2.14,24.62,6.47,0.0,18.91,,,,2.19,,25.48,95.17,2.86,6.05,49.05,619.83,454.09,724.28
09576,2013.0,19.82,43.36,4.35,50.57,25.6,1.83,32.54,65.62,89.16,0.21,3.1,23.36,2.8,25.82,6.33,0.0,18.89,22042.23,25.84,,2.19,,26.77,94.92,3.39,6.22,49.22,625.78,527.26,747.41
09576,2014.0,20.09,43.62,4.9,50.52,25.69,1.99,33.02,64.99,89.32,0.24,2.94,25.47,2.44,25.99,7.34,0.0,18.53,22457.71,25.62,,2.18,,27.51,97.06,2.7,6.33,49.49,632.23,532.46,787.3
09576,2015.0,20.16,43.7,6.08,50.27,26.15,1.52,33.32,65.15,88.21,0.25,2.79,24.96,2.49,26.22,7.93,0.0,18.04,22698.12,25.28,10.51,2.16,5.95,28.51,92.2,3.04,6.3,49.33,634.97,493.85,841.14
09576,2016.0,20.37,43.89,6.58,50.27,27.53,1.5,34.25,64.25,88.0,0.27,2.74,23.8,2.6,20.61,8.83,0.0,18.21,23675.92,24.87,10.73,2.15,6.17,27.37,96.19,3.55,7.14,49.59,643.45,457.46,890.83
09576,2017.0,20.59,44.0,6.86,50.28,28.61,1.82,32.5,65.68,87.87,0.27,2.37,22.82,2.2,22.42,9.19,0.0,18.75,24773.19,24.27,10.71,2.14,6.15,26.51,92.73,2.95,7.37,49.82,653.19,453.73,935.53
09576,2018.0,20.78,44.07,7.28,50.22,29.66,1.47,32.75,65.78,87.42,0.3,2.21,22.14,1.98,26.31,8.05,0.0,19.39,24868.81,23.45,10.73,2.13,6.26,25.51,93.07,4.02,7.84,49.92,657.34,428.42,992.18
09576,2019.0,21.12,44.27,7.25,50.33,31.13,1.44,34.53,64.04,85.58,0.28,2.04,19.26,1.99,29.48,6.52,0.0,20.27,24413.37,22.5,10.81,2.13,6.31,28.2,91.06,4.3,7.73,50.48,670.26,432.94,1040.26
09576,2020.0,21.42,44.36,7.44,50.36,31.49,1.3,35.25,63.45,85.05,0.31,2.63,16.78,2.67,30.06,6.55,0.0,20.63,25624.14,21.74,11.44,2.12,6.53,30.93,91.84,4.52,8.66,50.81,676.79,,
09576,2021.0,21.74,44.44,7.53,50.41,33.48,1.52,36.25,62.23,84.95,0.32,2.43,25.18,1.95,25.8,6.94,0.0,20.1,26583.34,21.02,11.35,2.12,6.49,,,4.42,9.7,51.24,684.77,,
09576,2022.0,21.99,44.45,8.39,50.48,,,,,85.06,0.33,,24.05,1.71,24.59,7.29,,19.63,,,11.25,,6.43,,,3.71,9.34,51.31,684.73,,
09577,1995.0,16.28,39.01,6.12,51.14,17.84,,,,,,,18.12,,14.72,8.64,0.0,,,,,,,,,7.88,,,516.93,,400.72
09577,1996.0,16.34,39.14,6.25,51.12,18.01,,,,,,,20.07,,15.33,7.21,0.0,,,,,,,,,5.74,,,525.13,,378.53
09577,1997.0,16.48,39.33,6.16,51.08,18.29,,,,,,,26.94,,13.04,7.68,0.0,,,,,,,,,5.71,,,531.92,,380.84
09577,1998.0,16.76,39.56,6.05,51.1,19.18,,,,,,6.48,32.87,,13.1,10.02,0.0,,,,,,,,,6.25,,,536.41,,399.68
09577,1999.0,16.96,39.78,6.1,50.98,19.79,,,,,,5.97,31.81,,16.87,7.7,0.0,,,,,,,,,6.3,,,541.03,,420.73
09577,2000.0,17.26,40.02,5.89,50.96,20.06,3.19,38.35,58.45,,,5.24,29.89,,16.05,8.7,0.0,,,,,,,,,5.02,,,553.48,,435.75
09577,2001.0,17.55,40.22,5.8,50.89,20.47,3.51,37.18,59.31,,,5.54,25.11,,14.89,9.04,0.0,,,,,,,,,2.96,,,575.93,,439.18
09577,2002.0,17.88,40.43,5.85,50.91,21.52,3.01,33.14,63.85,,,6.62,24.02,,15.31,8.47,0.0,,,,,,,,,4.39,,,581.4,,414.12
09577,2003.0,18.38,40.7,5.71,50.88,22.03,2.52,34.06,63.42,,,7.44,26.63,,12.8,8.1,0.0,,,,,,,,,3.72,,,585.51,,394.47
09577,2004.0,19.09,41.02,5.71,50.83,22.42,3.01,34.07,62.92,,,7.77,30.18,,13.26,7.81,0.0,,,,,5.35,,,,2.97,,,596.08,,417.71
09577,2005.0,19.75,41.33,5.73,50.78,21.76,2.39,33.3,64.31,,,8.52,29.58,,13.88,6.28,0.0,,,,,4.77,,,,2.31,,,605.35,,429.35
09577,2006.0,20.25,41.72,5.73,50.69,22.08,2.5,33.8,63.7,89.31,0.33,6.98,30.44,,15.09,6.45,0.0,,,,,4.73,,8.65,94.87,2.21,,,621.24,,491.64
09577,2007.0,20.38,42.03,5.72,50.68,22.94,2.66,33.04,64.3,89.99,0.3,5.62,28.15,,18.68,4.94,0.0,,,,,4.75,,11.74,95.48,1.21,,,632.43,,529.3
09577,2008.0,20.53,42.38,5.67,50.65,23.48,2.79,34.09,63.11,90.03,0.32,4.24,29.63,3.47,16.41,6.0,0.0,,,,,4.78,,13.95,97.54,1.47,,,557.2,,586.88
09577,2009.0,20.66,42.7,5.64,50.58,23.2,2.07,33.54,64.39,89.91,0.3,5.07,18.37,5.32,18.8,6.39,0.0,,,,,4.81,,16.7,97.8,1.26,,,561.01,,510.07
09577,2010.0,20.52,42.98,5.63,50.44,24.65,2.38,35.93,61.69,90.1,0.29,4.32,20.11,3.66,20.76,4.44,0.0,20.06,,,,4.66,,20.74,95.91,1.71,4.6,,570.12,567.8,527.99
09577,2011.0,20.41,43.37,4.83,50.59,26.58,2.78,37.19,60.03,90.06,0.29,3.52,21.76,2.83,34.92,2.91,0.0,19.0,,,,4.59,,24.99,98.04,1.76,4.68,49.06,580.75,559.98,588.48
09577,2012.0,20.6,43.64,5.24,50.5,26.43,2.32,39.42,58.26,89.71,0.3,3.09,23.02,2.54,23.08,4.01,0.0,18.6,,,,4.56,,28.19,96.81,2.57,4.75,49.29,590.69,599.59,603.13
09577,2013.0,20.82,43.89,5.69,50.39,27.68,2.57,40.04,57.39,89.81,0.33,3.3,22.7,2.9,26.85,2.63,0.0,18.78,20751.34,29.86,,4.55,,29.0,94.77,2.53,4.96,49.56,598.82,513.47,662.0
