ags,year,pct_no_hauptschulabschluss
05558,2023,5.2
05558,2024,6.4
03403,2006,7.2
03403,2007,6.6
03403,2008,7.8
03403,2009,6.7
03403,2010,6.2
03403,2011,4.6
03403,2012,4.7
03403,2013,6
03403,2014,4.5
03403,2015,6.1
03403,2016,5.2
03403,2017,5.4
03403,2018,5.3
03403,2019,4.5
03403,2020,7.6
03403,2021,5.2
03403,2022,5.8
03403,2023,7.8
03403,2024,9.3
05122,2006,7
05122,2007,7.9
05122,2008,6.1
05122,2009,5.6
05122,2010,6.3
05122,2011,5.1
05122,2012,4.4
05122,2013,4.4
05122,2014,7.3
05122,2015,5
05122,2016,4.2
05122,2017,5.6
05122,2018,5.4
05122,2019,6.6
05122,2020,6.1
05122,2021,6
05122,2022,7.6
05122,2023,6.2
05122,2024,7.7
07314,2006,11.7
07314,2007,15
07314,2008,12.4
07314,2009,9.4
07314,2010,8.5
07314,2011,9.9
07314,2012,8.9
07314,2013,9
07314,2014,11
07314,2015,11
07314,2016,11.3
07314,2017,14.2
07314,2018,13.3
07314,2019,13.2
07314,2020,11.9
07314,2021,13.5
07314,2022,10
07314,2023,14.2
07314,2024,12.7
03152,2006,6.6
03152,2007,6
03152,2008,5.9
03152,2009,4.6
03152,2010,5
03152,2011,4.8
03152,2012,4.1
03152,2013,4.3
03152,2014,4
03152,2015,4.2
03152,2016,4.4
06632,2006,8.7
06632,2008,5.5
06632,2009,6.1
06632,2010,4.6
06632,2011,3.8
06632,2012,3.8
06632,2013,3.5
06632,2014,3.2
06632,2015,4.4
06632,2016,4.4
06632,2017,4.2
06632,2018,4
06632,2019,3.4
06632,2020,4.2
06632,2021,6.3
06632,2022,6.6
06632,2023,6.7
06632,2024,6.6
06414,2006,9.6
06414,2008,9
06414,2009,8.9
06414,2010,7.9
06414,2011,7.8
06414,2012,6.6
06414,2013,5.8
06414,2014,6
06414,2015,5
06414,2016,7.5
06414,2017,6.5
06414,2018,7.2
06414,2019,5.7
06414,2020,5.5
06414,2021,6.2
06414,2022,8.1
06414,2023,7.3
06414,2024,8.8
06534,2006,9.3
06534,2008,5.6
06534,2009,5.4
06534,2010,5.1
06534,2011,5.3
06534,2012,5.7
06534,2013,4.1
06534,2014,4.5
06534,2015,4.2
06534,2016,5.9
06534,2017,5.8
06534,2018,5.7
06534,2019,4.7
06534,2020,5.3
06534,2021,6.6
06534,2022,6.1
06534,2023,6.3
06534,2024,5.5
05378,2006,4.8
05378,2007,5.5
05378,2008,5.4
05378,2009,6.1
05378,2010,4.2
05378,2011,4.3
05378,2012,4.2
05378,2013,2.7
05378,2014,3.4
05378,2015,3.7
05378,2016,4.8
05378,2017,3.4
05378,2018,5.8
05378,2019,5
05378,2020,3.9
05378,2021,4.8
05378,2022,4.6
05378,2023,4.1
05378,2024,5.7
02000,2006,11.7
02000,2007,10.5
02000,2008,8.3
02000,2009,7.9
02000,2010,6
02000,2011,7.2
02000,2012,6.8
02000,2013,5
02000,2014,4.9
02000,2015,5.5
02000,2016,5.9
02000,2017,5.3
02000,2018,6.4
02000,2019,6
02000,2020,6.8
02000,2021,5.9
02000,2022,6.4
02000,2023,6.4
02000,2024,6.4
05978,2006,8.7
05978,2007,7
05978,2008,7
05978,2009,6.7
05978,2010,6.6
05978,2011,6.5
05978,2012,5.7
05978,2013,5.2
05978,2014,5.8
05978,2015,5.7
05978,2016,5.3
05978,2017,6.4
05978,2018,6.6
05978,2019,6.5
05978,2020,5.5
05978,2021,6.2
05978,2022,6.7
05978,2023,6.9
05978,2024,7.7
05913,2006,8.5
05913,2007,8.3
05913,2008,7.9
05913,2009,8.8
05913,2010,7.2
05913,2011,6.5
05913,2012,7.4
05913,2013,6.3
05913,2014,7.8
05913,2015,7.6
05913,2016,6.3
05913,2017,7.2
05913,2018,7.8
05913,2019,8.2
05913,2020,7.8
05913,2021,8
05913,2022,8.4
05913,2023,9.6
05913,2024,9.2
05770,2006,4.9
05770,2007,6.1
05770,2008,5.7
05770,2009,6.5
05770,2010,5.5
05770,2011,6
05770,2012,5
05770,2013,3.8
05770,2014,6.1
05770,2015,6.1
05770,2016,5.9
05770,2017,6.9
05770,2018,6.2
05770,2019,6.6
05770,2020,5.1
05770,2021,5.3
05770,2022,8.5
05770,2023,7.6
05770,2024,7.7
07318,2006,3.4
07318,2007,4
07318,2008,4.6
07318,2009,4.6
07318,2010,3.4
07318,2011,1.4
07318,2012,2.6
07318,2013,2.5
07318,2014,2.4
07318,2015,2.3
07318,2016,3.7
07318,2017,3
07318,2018,5
07318,2019,3.2
07318,2020,4.3
07318,2021,4.4
07318,2022,3.1
07318,2023,4.4
07318,2024,4.4
03460,2006,8.3
03460,2007,8.2
03460,2008,7.1
03460,2009,6.1
03460,2010,7.2
03460,2011,4.9
03460,2012,8.2
03460,2013,4.5
03460,2014,5.8
03460,2015,6.4
03460,2016,6.2
03460,2017,8.8
03460,2018,8.5
03460,2019,7.5
03460,2020,7.8
03460,2021,6
03460,2022,5
03460,2023,8.6
03460,2024,7.3
05112,2006,9.2
05112,2007,8.5
05112,2008,8.4
05112,2009,8.5
05112,2010,8.2
05112,2011,7.9
05112,2012,7.5
05112,2013,5.7
05112,2014,7
05112,2015,6.4
05112,2016,5.7
05112,2017,7
05112,2018,8.3
05112,2019,9.8
05112,2020,7.8
05112,2021,8.4
05112,2022,9.1
05112,2023,8.5
05112,2024,9.2
05562,2006,7
05562,2007,6.9
05562,2008,6.9
05562,2009,5.8
05562,2010,6.4
05562,2011,7
05562,2012,5.4
05562,2013,5.1
05562,2014,6.5
05562,2015,6.9
05562,2016,6.1
05562,2017,6.5
05562,2018,7.2
05562,2019,6.1
05562,2020,5.2
05562,2021,5.5
05562,2022,8.5
05562,2023,6.7
05562,2024,9.3
07312,2006,7.9
07312,2007,5.3
07312,2008,6.1
07312,2009,4.9
07312,2010,6.9
07312,2011,5.4
07312,2012,6.1
07312,2013,5
07312,2014,7
07312,2015,5.8
07312,2016,6.4
07312,2017,7.3
07312,2018,7
07312,2019,8.3
07312,2020,6.2
07312,2021,5.8
07312,2022,8.1
07312,2023,9.2
07312,2024,10.2
08215,2006,6.1
08215,2007,5.5
08215,2008,5.3
08215,2009,5.4
08215,2010,4.8
08215,2011,4.5
08215,2012,4.2
08215,2013,3.7
08215,2014,4.5
08215,2015,4.1
08215,2016,3.6
08215,2017,3.8
08215,2018,5.6
08215,2019,6.5
08215,2020,4.7
08215,2021,6.2
08215,2022,6.9
08215,2023,6.3
08215,2024,7.4
01054,2006,7.9
01054,2007,8.9
01054,2008,7.9
01054,2009,6.4
01054,2010,7.3
01054,2011,7.7
01054,2012,6.7
01054,2013,7.2
01054,2014,7.6
01054,2015,7.1
01054,2016,6.7
01054,2017,7.3
01054,2018,9.5
01054,2019,9.4
01054,2020,8.6
01054,2021,6.2
01054,2022,9.2
01054,2023,11.5
01054,2024,12.2
08326,2006,5.4
08326,2007,5.4
08326,2008,5.6
08326,2009,5.1
08326,2010,5.9
08326,2011,4.7
08326,2012,4
08326,2013,6.2
08326,2014,5.5
08326,2015,5.3
08326,2016,5.7
08326,2017,9
08326,2018,6.2
08326,2019,6.3
08326,2020,4.4
08326,2021,6.6
08326,2022,9
08326,2023,6.6
01060,2006,8.8
01060,2007,6.5
01060,2008,6.9
01060,2009,5.4
01060,2010,5.6
01060,2011,5.8
01060,2012,7.1
01060,2013,7.2
01060,2014,6.7
01060,2015,6.7
01060,2016,6.2
01060,2017,6.9
01060,2018,7.6
01060,2019,9.5
01060,2020,8.2
01060,2021,7.4
01060,2022,7.8
01060,2023,8.3
01060,2024,7.8
05754,2006,3.5
05754,2007,4.9
05754,2008,4.9
05754,2009,4.6
05754,2010,4.2
05754,2011,4.6
05754,2012,3.6
05754,2013,3.4
05754,2014,4.8
05754,2015,4.8
05754,2016,5.9
05754,2017,6.7
05754,2018,5.7
05754,2019,5
05754,2020,3.9
05754,2021,3.6
05754,2022,4.3
05754,2023,4.6
05754,2024,5.2
03360,2006,9.3
03360,2007,6.6
03360,2008,7.7
03360,2009,6.5
03360,2010,4.9
03360,2011,4.5
03360,2012,4.3
03360,2013,3.3
03360,2014,4
03360,2015,3.3
03360,2016,4.4
03360,2017,5.9
03360,2018,6.2
03360,2019,9.3
03360,2020,9.3
03360,2021,6
03360,2022,7.9
03360,2023,7
03360,2024,7.5
03357,2006,9
03357,2007,9.3
03357,2008,10
03357,2009,8.3
03357,2010,4.8
03357,2011,5.2
03357,2012,4.9
03357,2013,4.7
03357,2014,4.8
03357,2015,5.3
03357,2016,5.6
03357,2017,5.6
03357,2018,6.4
03357,2019,8.5
03357,2020,9.6
03357,2021,6
03357,2022,6.9
03357,2023,9.3
03357,2024,9.7
03451,2006,8.4
03451,2007,6.5
03451,2008,10.2
03451,2009,6.4
03451,2010,5.8
03451,2011,3.6
03451,2012,3.4
03451,2013,2.7
03451,2014,3.4
03451,2015,4
03451,2016,3.8
03451,2017,5.5
03451,2018,3.2
03451,2019,7.2
03451,2020,6.1
03451,2021,6
03451,2022,6.7
03451,2023,7.6
03451,2024,9
09572,2006,5.9
09572,2007,7.7
09572,2008,4.8
09572,2009,5
09572,2010,5.1
09572,2011,3.3
09572,2012,3.7
09572,2013,2.4
09572,2014,3.5
09572,2015,3.4
09572,2016,5.2
09572,2017,3.6
09572,2018,6.6
09572,2019,4.6
09572,2020,4.2
09572,2021,4.3
09572,2022,4.5
09572,2023,6.9
09572,2024,5.4
09475,2006,7.5
09475,2007,6.7
09475,2008,5.7
09475,2009,4.7
09475,2010,3.7
09475,2011,5
09475,2012,4
09475,2013,4.3
09475,2014,3
09475,2015,4.7
09475,2016,6.1
09475,2017,5.5
09475,2018,5.4
09475,2019,6.4
09475,2020,4.9
09475,2021,5.9
09475,2022,7
09475,2023,6.9
09475,2024,9.5
09274,2006,7.3
09274,2007,5.8
09274,2008,5
09274,2009,5.9
09274,2010,5
09274,2011,4
09274,2012,2.5
09274,2013,3.2
09274,2014,3.8
09274,2015,3.6
09274,2016,4.8
09274,2017,3.7
09274,2018,4.4
09274,2019,4.9
09274,2020,3.6
09274,2021,3.4
09274,2022,3.1
09274,2023,4
09274,2024,5.1
09772,2006,8.8
09772,2007,8.2
09772,2008,7.7
09772,2009,7.8
09772,2010,7.7
09772,2011,5.5
09772,2012,5
09772,2013,5.7
09772,2014,4.6
09772,2015,5.9
09772,2016,4.8
09772,2017,5.6
09772,2018,6.1
09772,2019,6.1
09772,2020,5.7
09772,2021,4.8
09772,2022,6.1
09772,2023,5.9
09772,2024,5.9
09261,2006,6.6
09261,2007,5.7
09261,2008,4.4
09261,2009,2.7
09261,2010,4.3
09261,2011,2.1
09261,2012,3.7
09261,2013,3.2
09261,2014,3.9
09261,2015,4.7
09261,2016,5.1
09261,2017,4.5
09261,2018,3.9
09261,2019,5.8
09261,2020,4.5
09261,2021,3.2
09261,2022,2.8
09261,2023,3.5
09261,2024,3.9
09773,2006,8.9
09773,2007,8.9
09773,2008,6.7
09773,2009,6.5
09773,2010,5.9
09773,2011,3
09773,2012,2.5
09773,2013,4.2
09773,2014,4.2
09773,2015,4.9
09773,2016,5.6
09773,2017,5.9
09773,2018,7.4
09773,2019,7.2
09773,2020,7
09773,2021,6.5
09773,2022,6.7
09773,2023,6.7
09773,2024,9.2
09474,2006,5.8
09474,2007,5.8
09474,2008,3.7
09474,2009,2.4
09474,2010,3.5
09474,2011,3.1
09474,2012,3
09474,2013,3.1
09474,2014,3.8
09474,2015,3.2
09474,2016,4.2
09474,2017,6.3
09474,2018,4.5
09474,2019,7.2
09474,2020,4
09474,2021,2.5
09474,2022,3.9
09474,2023,3.5
09474,2024,5.8
09777,2006,6.8
09777,2007,4.8
09777,2008,4.7
09777,2009,4
09777,2010,4.3
09777,2011,3
09777,2012,1.9
09777,2013,3.6
09777,2014,3.3
09777,2015,2.1
09777,2016,3.7
09777,2017,3.9
09777,2018,3.3
09777,2019,3.3
09777,2020,5.5
09777,2021,2.8
09777,2022,4.9
09777,2023,2.1
09777,2024,5.5
09189,2006,6.7
09189,2007,6.4
09189,2008,5.1
09189,2009,5.8
09189,2010,4.7
09189,2011,4.6
09189,2012,4.6
09189,2013,3.9
09189,2014,3.8
09189,2015,5
09189,2016,4.4
09189,2017,4.6
09189,2018,5
09189,2019,4.1
09189,2020,4.2
09189,2021,4.5
09189,2022,3.8
09189,2023,3.7
09189,2024,4.3
09461,2006,6
09461,2007,5.4
09461,2008,5.2
09461,2009,4.4
09461,2010,3.8
09461,2011,2.7
09461,2012,3.9
09461,2013,3.1
09461,2014,3.7
09461,2015,4.7
09461,2016,4.5
09461,2017,4.8
09461,2018,4.8
09461,2019,3.6
09461,2020,4.7
09461,2021,3.6
09461,2022,3.9
09461,2023,5.2
09461,2024,5.9
09462,2006,7.1
09462,2007,7.6
09462,2008,7.3
09462,2009,6
09462,2010,5.5
09462,2011,4.1
09462,2012,4.3
09462,2013,3.9
09462,2014,4.7
09462,2015,6.1
09462,2016,6.4
09462,2017,5.3
09462,2018,6.6
09462,2019,7.4
09462,2020,5.7
09462,2021,6
09462,2022,6.8
09462,2023,6.6
09462,2024,7.2
09679,2006,6.8
09679,2007,5.9
09679,2008,5.4
09679,2009,2.9
09679,2010,3.4
09679,2011,2.3
09679,2012,2
09679,2013,3.9
09679,2014,2.8
09679,2015,7.6
09679,2016,7.5
09679,2017,9.3
09679,2018,3.7
09679,2019,6.3
09679,2020,5.8
09679,2021,6.6
09679,2022,6
09679,2023,7.9
09679,2024,5.2
09176,2006,4.6
09176,2007,5.5
09176,2008,3.5
09176,2009,3.6
09176,2010,3.6
09176,2011,2
09176,2012,2.3
09176,2013,1.7
09176,2014,2.2
09176,2015,2.1
09176,2016,2.8
09176,2017,2.5
09176,2018,2.3
09176,2019,2.8
09176,2020,1.7
09176,2021,4.2
09176,2022,2.9
09176,2023,4.1
09176,2024,2
09163,2006,8.3
09163,2007,6.4
09163,2008,6.1
09163,2009,6.3
09163,2010,7
09163,2011,4.4
09163,2012,6.9
09163,2013,6.2
09163,2014,6.6
09163,2015,5.3
09163,2016,5.6
09163,2017,4.6
09163,2018,7.3
09163,2019,5.2
09163,2020,4.5
09163,2021,4.8
09163,2022,5.1
09163,2023,6.3
09163,2024,5.5
